,Categorie,precision,recall,f1-score,support,programme,libelle,id
370,1281,0.3573667711598746,0.2753623188405797,0.311050477489768,414.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
371,1300,0.6655462184873949,0.7849355797819624,0.7203274215552524,1009.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
372,1301,0.5906735751295337,0.7080745341614907,0.6440677966101694,161.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
373,1302,0.4874476987447699,0.4678714859437751,0.4774590163934427,498.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
374,1320,0.5262237762237763,0.4645061728395062,0.4934426229508197,648.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
375,1560,0.6130705394190872,0.5822660098522168,0.5972713491662456,1015.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
376,1920,0.815242494226328,0.8199767711962834,0.817602779386219,861.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
377,1940,0.6358381502890174,0.6832298136645962,0.6586826347305389,161.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
378,2060,0.6012048192771084,0.4994994994994995,0.5456533624931657,999.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
379,2220,0.4285714285714285,0.5454545454545454,0.4799999999999999,165.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
380,2280,0.6928104575163399,0.7794117647058824,0.7335640138408304,952.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
381,2403,0.6913294797687861,0.6261780104712041,0.657142857142857,955.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
382,2462,0.5346260387811634,0.6795774647887324,0.5984496124031007,284.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
383,2522,0.6446428571428572,0.7234468937875751,0.6817752596789424,998.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
384,2582,0.5143487858719646,0.4498069498069498,0.4799176107106075,518.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
385,2583,0.8408751864743909,0.8281096963761019,0.834443622008389,2042.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
386,2585,0.5060240963855421,0.5050100200400801,0.5055165496489468,499.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
387,2705,0.5504885993485342,0.6123188405797102,0.5797598627787307,552.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
388,2905,0.4736842105263157,0.8275862068965517,0.602510460251046,174.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
389,accuracy,0.6365991521431936,0.6365991521431936,0.6365991521431936,0.6365991521431936,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
390,10,0.6756756756756757,0.4012841091492777,0.5035246727089627,623.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
391,40,0.6810344827586207,0.4721115537848606,0.5576470588235295,502.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
392,50,0.4788273615635179,0.4375,0.4572317262830482,336.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
393,60,0.6649746192893401,0.7891566265060241,0.721763085399449,166.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
394,1140,0.6118881118881119,0.6554307116104869,0.6329113924050633,534.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
395,1160,0.8842482100238663,0.9367888748419722,0.9097605893186004,791.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
396,1180,0.4285714285714285,0.4509803921568627,0.4394904458598725,153.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
397,1280,0.483275663206459,0.4301848049281314,0.4551873981531776,974.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
398,1281,0.3778501628664495,0.2801932367149758,0.3217753120665741,414.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
399,1300,0.6412037037037037,0.8235877106045589,0.7210412147505423,1009.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
400,1301,0.6058823529411764,0.639751552795031,0.6223564954682779,161.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
401,1302,0.4415841584158416,0.4477911646586345,0.4446660019940179,498.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
402,1320,0.5073409461663948,0.4799382716049383,0.493259318001586,648.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
403,1560,0.5759059745347699,0.5793103448275863,0.5776031434184676,1015.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
404,1920,0.8144578313253013,0.7851335656213705,0.7995269071555293,861.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
405,1940,0.5846153846153846,0.7080745341614907,0.6404494382022472,161.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
406,2060,0.5292207792207793,0.4894894894894895,0.5085803432137286,999.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
407,2220,0.4088397790055249,0.4484848484848485,0.4277456647398843,165.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
408,2280,0.736084452975048,0.805672268907563,0.7693079237713141,952.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
409,2403,0.6854054054054054,0.6638743455497382,0.674468085106383,955.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
410,2462,0.5561797752808989,0.6971830985915493,0.61875,284.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
411,2522,0.688,0.6893787575150301,0.6886886886886887,998.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
412,2582,0.4768518518518518,0.3976833976833976,0.4336842105263158,518.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
413,2583,0.8634271099744245,0.8266405484818805,0.8446334751063298,2042.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
414,2585,0.4946236559139785,0.4609218436873747,0.4771784232365145,499.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
415,2705,0.5794044665012407,0.8460144927536232,0.6877761413843888,552.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
416,2905,0.5016611295681063,0.867816091954023,0.6357894736842105,174.0,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
417,accuracy,0.6416627414036741,0.6416627414036741,0.6416627414036741,0.6416627414036741,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
418,10,0.5496688741721855,0.3996789727126806,0.4628252788104089,623.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
419,40,0.6556962025316456,0.5159362549800797,0.5774804905239689,502.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
420,50,0.4881656804733728,0.4910714285714285,0.4896142433234421,336.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
421,60,0.7344632768361582,0.7831325301204819,0.7580174927113702,166.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
422,1140,0.640625,0.6910112359550562,0.664864864864865,534.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
423,1160,0.89618138424821,0.9494310998735778,0.9220380601596072,791.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
424,1180,0.5877192982456141,0.4379084967320261,0.50187265917603,153.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
425,1280,0.4742606790799561,0.4445585215605749,0.4589295177530472,974.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
426,1281,0.4298507462686567,0.3478260869565217,0.3845126835781041,414.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
427,1300,0.6496572734196496,0.8453914767096135,0.7347114556416883,1009.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
428,1301,0.7555555555555555,0.6335403726708074,0.6891891891891891,161.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
429,1302,0.4714003944773176,0.4799196787148594,0.4756218905472636,498.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
430,1320,0.5433962264150943,0.4444444444444444,0.4889643463497453,648.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
431,1560,0.5473588342440802,0.5921182266009852,0.5688594415522954,1015.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
432,1920,0.8096330275229358,0.8199767711962834,0.8147720715522216,861.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
433,1940,0.7212121212121212,0.7391304347826086,0.7300613496932515,161.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
434,2060,0.5508919202518363,0.5255255255255256,0.5379098360655737,999.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
435,2220,0.5102040816326531,0.4545454545454545,0.4807692307692308,165.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
436,2280,0.7427466150870407,0.8067226890756303,0.7734138972809668,952.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
437,2403,0.6706706706706707,0.7015706806282722,0.6857727737973388,955.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
438,2462,0.6012269938650306,0.6901408450704225,0.642622950819672,284.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
439,2522,0.7081632653061225,0.6953907815631263,0.7017189079878666,998.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
440,2582,0.4656652360515021,0.4189189189189189,0.4410569105691057,518.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
441,2583,0.8677563150074294,0.8579823702252694,0.8628416646146269,2042.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
442,2585,0.5901639344262295,0.5050100200400801,0.5442764578833693,499.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
443,2705,0.56,0.6594202898550725,0.6056572379367721,552.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
444,2905,0.5580357142857143,0.7183908045977011,0.6281407035175879,174.0,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
445,accuracy,0.6543217145548752,0.6543217145548752,0.6543217145548752,0.6543217145548752,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
446,10,0.6303317535545023,0.4269662921348314,0.5090909090909091,623.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
447,40,0.6414634146341464,0.5239043824701195,0.5767543859649122,502.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
448,50,0.5655172413793104,0.4880952380952381,0.5239616613418531,336.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
449,60,0.7485714285714286,0.7891566265060241,0.7683284457478005,166.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
450,1140,0.6243478260869565,0.6722846441947565,0.6474301172227231,534.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
451,1160,0.9105392156862744,0.9393173198482933,0.924704418170504,791.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
452,1180,0.5643564356435643,0.3725490196078431,0.4488188976377952,153.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
453,1280,0.4295499021526419,0.4507186858316221,0.439879759519038,974.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
454,1281,0.3774104683195592,0.3309178743961353,0.3526383526383526,414.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
455,1300,0.6563737133808393,0.821605550049554,0.7297535211267606,1009.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
456,1301,0.7317073170731707,0.5590062111801242,0.6338028169014084,161.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
457,1302,0.4940898345153664,0.4196787148594377,0.4538545059717698,498.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
458,1320,0.5188834154351396,0.4876543209876543,0.5027844073190136,648.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
459,1560,0.5366695427092321,0.6128078817733991,0.5722171113155473,1015.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
460,1920,0.7980769230769231,0.7711962833914053,0.7844063792085055,861.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
461,1940,0.7615894039735099,0.7142857142857143,0.7371794871794871,161.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
462,2060,0.5280777537796977,0.4894894894894895,0.5080519480519481,999.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
463,2220,0.5967741935483871,0.4484848484848485,0.5121107266435986,165.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
464,2280,0.7462082912032356,0.7752100840336135,0.7604327666151468,952.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
465,2403,0.6175925925925926,0.6984293193717277,0.6555282555282556,955.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
466,2462,0.6266666666666667,0.6619718309859155,0.6438356164383562,284.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
467,2522,0.672962226640159,0.6783567134268537,0.6756487025948104,998.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
468,2582,0.44234404536862,0.4517374517374517,0.4469914040114613,518.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
469,2583,0.8819301848049281,0.8413320274240941,0.8611528822055138,2042.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
470,2585,0.5296703296703297,0.4829659318637274,0.5052410901467506,499.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
471,2705,0.612094395280236,0.7518115942028986,0.6747967479674798,552.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
472,2905,0.641860465116279,0.7931034482758621,0.7095115681233933,174.0,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
473,accuracy,0.6466674517192652,0.6466674517192652,0.6466674517192652,0.6466674517192652,Model_Img_Reseau_RGB_RESNET50_V03,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 50 DR40-CC1024-NORM-CC512-DR30 BATCH 32,CNN32
474,10,0.4921630094043887,0.5040128410914928,0.4980174464710547,623.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
475,40,0.6530612244897959,0.5099601593625498,0.5727069351230425,502.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
476,50,0.3958333333333333,0.3958333333333333,0.3958333333333333,336.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
477,60,0.6683673469387755,0.7891566265060241,0.7237569060773481,166.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
478,1140,0.5544388609715243,0.6198501872659176,0.5853227232537577,534.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
479,1160,0.884004884004884,0.9152970922882429,0.8993788819875776,791.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
480,1180,0.553030303030303,0.477124183006536,0.5122807017543859,153.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
481,1280,0.4448315911730546,0.3932238193018481,0.4174386920980926,974.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
482,1281,0.3938461538461538,0.3091787439613526,0.3464140730717185,414.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
483,1300,0.627196333078686,0.8136769078295342,0.7083692838654012,1009.0,Model_Img_Reseau_RGB_VGG16_V02,VGG16 Adam 5000-2000 SIZE400 DeFreeze 4 -  DR40-CC1024-DR40-CC1024 - BATCH32,CNN11
